Game,Engine,Extensions,Version,APIClass,Class Version,Path,Size
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\FANTASTICAR\HUB_FANTASTICAR_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\FIRE_ENGINE\FIRE_ENGINE.CD,38.44KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\FIRE_ENGINE\FIRE_ENGINE.CPD,1.75KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\GARBAGE_TRUCK\GARBAGE_TRUCK.CD,34.63KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\GARBAGE_TRUCK\GARBAGE_TRUCK.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\GARBAGE_TRUCK\GARBAGE_TRUCK_DEFAULT.AS,10.89KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\GHOSTRIDER_CYCLE\GHOSTRIDER_CYCLE.CD,20.12KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\GHOSTRIDER_CYCLE\GHOSTRIDER_CYCLE.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\GHOSTRIDER_CYCLE\GHOSTRIDER_CYCLE_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\GOBLIN_GLIDER\GOBLIN_GLIDER.CD,15.18KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\GOBLIN_GLIDER\GOBLIN_GLIDER.CPD,1.75KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\GOBLIN_GLIDER\GOBLIN_GLIDERCVD.CD,15.12KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\GOBLIN_GLIDER\GOBLIN_GLIDERCVD_DEFAULT.AS,1.23KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\GOBLIN_GLIDER\GOBLIN_GLIDER_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\GOBLIN_HELICOPTER\GOBLIN_HELICOPTER.CD,27.43KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\GOBLIN_HELICOPTER\GOBLIN_HELICOPTER.CPD,1.76KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\GOBLIN_HELICOPTER\GOBLIN_HELICOPTER_DEFAULT.AS,8.36KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\GOLFCART\GOLFCART.CD,17.55KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\GOLFCART\GOLFCART.CPD,1.74KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\HAWKEYECOMP\HAWKEYECOMP.CD,34.00KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\HAWKEYECOMP\HAWKEYECOMP.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\HAWKEYECOMP\HAWKEYECOMP_DEFAULT.AS,12.10KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\HAWKEYE_SKYCYCLE\HAWKEYE_SKYCYCLE.CD,17.74KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\HAWKEYE_SKYCYCLE\HAWKEYE_SKYCYCLE.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\HAWKEYE_SKYCYCLE\HAWKEYE_SKYCYCLE_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\HOT_ROD\HOT_ROD.CD,32.42KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\HOT_ROD\HOT_ROD.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\HOT_ROD\HOT_ROD_DEFAULT.AS,1.22KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\HOVERBOT\HOVERBOT.CD,13.96KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\HOVERBOT\HOVERBOT.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\HOVERBOT\HOVERBOT_DEFAULT.AS,9.00KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\HYDRA_TANK\HYDRA_TANK.CD,34.62KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\HYDRA_TANK\HYDRA_TANK.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\HYDRA_TANK\HYDRA_TANK_DEFAULT.AS,8.30KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\HYDRA_TANK\HYDRA_TANK_TURRET.CD,12.46KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\HYDRA_TANK\HYDRA_TANK_TURRET.CPD,1.80KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\HYDRA_TANK\HYDRA_TANK_TURRET_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MAGNETO_MOBILE\MAGNETO_MOBILE.CD,15.23KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\MAGNETO_MOBILE\MAGNETO_MOBILE.CPD,1.75KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MANDARIN_BOAT\MANDARIN_BOAT.CD,16.32KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\MANDARIN_BOAT\MANDARIN_BOAT.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\MANDARIN_BOAT\MANDARIN_BOAT_DEFAULT.AS,9.15KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MANDARIN_BUGGY\MANDARIN_BUGGY.CD,28.09KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\MANDARIN_BUGGY\MANDARIN_BUGGY.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\MANDARIN_BUGGY\MANDARIN_BUGGY_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MANDARIN_HELICOPTER\MANDARIN_HELICOPTER.CD,32.99KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\MANDARIN_HELICOPTER\MANDARIN_HELICOPTER.CPD,1.76KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\MANDARIN_HELICOPTER\MANDARIN_HELICOPTER_DEFAULT.AS,8.35KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MARVELKART\MARVELKART.CD,17.49KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\MARVELKART\MARVELKART.CPD,1.74KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MINI_RCCAR\MINI_RCCAR.CD,17.16KB
LMSH1,NXG,Character Physics Definiton,24,Character Skeleton,1.10,CHARS\VEHICLES\MINI_RCCAR\MINI_RCCAR.CPD,959.00B
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\MINI_RCCAR\MINI_RCCAR_DEFAULT.AS,10.37KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MINI_RCCAR\MINI_RCCAR_HAMMER.CD,17.18KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MINI_RCCARA\MINI_RCCARA.CD,17.20KB
LMSH1,NXG,Character Physics Definiton,24,Character Skeleton,1.10,CHARS\VEHICLES\MINI_RCCARA\MINI_RCCARA.CPD,961.00B
LMSH1,NXG,Animation Set,24,Character Anim Set,1.00,CHARS\VEHICLES\MINI_RCCARA\MINI_RCCARA_DEFAULT.AS,1.11KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MINI_RCCARA\MINI_RCCARA_HAMMER.CD,17.20KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MINI_RCCARB\MINI_RCCARB.CD,17.19KB
LMSH1,NXG,Character Physics Definiton,24,Character Skeleton,1.10,CHARS\VEHICLES\MINI_RCCARB\MINI_RCCARB.CPD,961.00B
LMSH1,NXG,Animation Set,24,Character Anim Set,1.00,CHARS\VEHICLES\MINI_RCCARB\MINI_RCCARB_DEFAULT.AS,1.11KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MINI_RCCARB\MINI_RCCARB_HAMMER.CD,17.20KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\MINI_SPACESHIP\MINI_SPACESHIP.CD,15.21KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\MINI_SPACESHIP\MINI_SPACESHIP.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\MINI_SPACESHIP\MINI_SPACESHIP_DEFAULT.AS,8.66KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\NEWSVAN\NEWSVAN.CD,30.84KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\NEWSVAN\NEWSVAN.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\NEWSVAN\NEWSVAN_DEFAULT.AS,8.83KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\NEWS_HELICOPTER\HUB_NEWS_HELICOPTER.CD,31.96KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\NEWS_HELICOPTER\NEWS_HELICOPTER.CD,30.21KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\NEWS_HELICOPTER\NEWS_HELICOPTER.CPD,2.08KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\NEWS_HELICOPTER\NEWS_HELICOPTER_DEFAULT.AS,10.50KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\NY_UNDERGROUND_TRAIN\NY_UNDERGROUND_TRAIN.CD,37.17KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\NY_UNDERGROUND_TRAIN\NY_UNDERGROUND_TRAIN.CPD,1.76KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\NY_UNDERGROUND_TRAIN\NY_UNDERGROUND_TRAIN_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\PIZZABIKE\PIZZABIKE.CD,27.97KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\PIZZABIKE\PIZZABIKE.CPD,1.74KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\PIZZAVAN\PIZZAVAN.CD,29.70KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\PIZZAVAN\PIZZAVAN.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\PIZZAVAN\PIZZAVAN_DEFAULT.AS,1.22KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\POLICE_CAR\POLICE_CAR.CD,37.75KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\POLICE_CAR\POLICE_CAR.CPD,1.74KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\POLICE_CAR\POLICE_CAR_SIREN.CD,35.30KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\POLICE_CAR\POLICE_CAR_SIRENTWO.CD,35.38KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\POLICE_HELICOPTER\HUB_POLICE_HELICOPTER.CD,31.70KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\POLICE_HELICOPTER\POLICE_HELICOPTER.CD,32.94KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\POLICE_HELICOPTER\POLICE_HELICOPTER.CPD,1.76KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\POLICE_HELICOPTER\POLICE_HELICOPTER_DEFAULT.AS,10.82KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\POLICE_MOTORBIKE\POLICE_MOTORBIKE.CD,33.37KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\POLICE_MOTORBIKE\POLICE_MOTORBIKE.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\POLICE_MOTORBIKE\POLICE_MOTORBIKE_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\POLICE_TRUCK\POLICE_TRUCK.CD,58.58KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\POLICE_TRUCK\POLICE_TRUCK.CPD,1.75KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\POLICE_TRUCK\POLICE_TRUCK_SIREN.CD,58.40KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\PUNISHER_CAR\PUNISHER_CAR.CD,30.82KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\PUNISHER_CAR\PUNISHER_CAR.CPD,1.75KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\PUNISHER_VAN\PUNISHER_VAN.CD,32.66KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\PUNISHER_VAN\PUNISHER_VAN.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\PUNISHER_VAN\PUNISHER_VAN_DEFAULT.AS,7.35KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\QUINJET\HUB_QUINJET.CD,5.59KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\QUINJET\HUB_QUINJET.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\QUINJET\HUB_QUINJET_DEFAULT.AS,1.22KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\QUINJET\QUINJET.CD,20.27KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\QUINJET\QUINJET.CPD,2.11KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\QUINJET\QUINJET_DEFAULT.AS,13.65KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RAFT_COPTER\HUB_RAFT_COPTER.CD,29.75KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER.CD,30.61KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER.CPD,2.27KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER_DEFAULT.AS,24.93KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER_GUN.CD,11.62KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER_GUN.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER_GUN_DEFAULT.AS,8.34KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER_MISSILE.CD,9.47KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER_MISSILE.CPD,1.81KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\RAFT_COPTER\RAFT_COPTER_MISSILE_DEFAULT.AS,1.30KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RAFT_TRUCK\RAFT_TRUCK.CD,53.95KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\RAFT_TRUCK\RAFT_TRUCK.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\RAFT_TRUCK\RAFT_TRUCK_DEFAULT.AS,1.22KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RAIDTRUCK\RAIDTRUCK.CD,30.85KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\RAIDTRUCK\RAIDTRUCK.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\RAIDTRUCK\RAIDTRUCK_DEFAULT.AS,1.22KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RC_BATTLESHIP\RC_BATTLESHIP.CD,13.08KB
LMSH1,NXG,Character Physics Definiton,24,Character Skeleton,1.10,CHARS\VEHICLES\RC_BATTLESHIP\RC_BATTLESHIP.CPD,965.00B
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RC_BATTLESHIP\RC_BATTLESHIPP2.CD,13.08KB
LMSH1,NXG,Character Physics Definiton,24,Character Skeleton,1.10,CHARS\VEHICLES\RC_BATTLESHIP\RC_BATTLESHIPP2.CPD,967.00B
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\RC_BATTLESHIP\RC_BATTLESHIP_DEFAULT.AS,6.99KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RC_SUBMARINE\RC_SUBMARINE.CD,12.90KB
LMSH1,NXG,Character Physics Definiton,24,Character Skeleton,1.10,CHARS\VEHICLES\RC_SUBMARINE\RC_SUBMARINE.CPD,963.00B
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\RC_SUBMARINE\RC_SUBMARINE_DEFAULT.AS,8.33KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RIDEON_BRONCO\RIDEON_BRONCO.CD,6.89KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\RIDEON_BRONCO\RIDEON_BRONCO.CPD,1.80KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RIDEON_WHALE\RIDEON_WHALE.CD,6.88KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\RIDEON_WHALE\RIDEON_WHALE.CPD,1.75KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\RIDEON_WHALE\RIDEON_WHALECOSMIC.CD,6.88KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\RIDEON_WHALE\RIDEON_WHALE_DEFAULT.AS,12.05KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SHIELD4X4\SHIELD4X4.CD,33.25KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SHIELD4X4\SHIELD4X4.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\SHIELD4X4\SHIELD4X4_DEFAULT.AS,1.22KB
LMSH1,NXG,Character Definition,25,Character Definition,1.70,CHARS\VEHICLES\SHIELD4X4CRANE\SHIELD4X4CRANE.CD,2.56KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SHIELD4X4CRANE\SHIELD4X4CRANE.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\SHIELD4X4CRANE\SHIELD4X4CRANE_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SHIELD_APC\SHIELD_APC.CD,33.49KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SHIELD_APC\SHIELD_APC.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\SHIELD_APC\SHIELD_APC_DEFAULT.AS,8.32KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SHIELD_DRONE\SHIELD_DRONE.CD,22.69KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SHIELD_DRONE\SHIELD_DRONE.CPD,1.75KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SHIELD_DRONE\SHIELD_DRONE_ARM.CD,22.71KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\SHIELD_DRONE\SHIELD_DRONE_DEFAULT.AS,14.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SHIELD_DRONE\SHIELD_DRONE_TARGET.CD,22.71KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SHIELD_HELICARRIER\SHIELD_HELICARRIER.CD,17.96KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SHIELD_HELICARRIER\SHIELD_HELICARRIER.CPD,1.76KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\SHIELD_HELICARRIER\SHIELD_HELICARRIER_DEFAULT.AS,8.33KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SHIELD_JETFIGHTER\SHIELD_JETFIGHTER.CD,26.81KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SHIELD_JETFIGHTER\SHIELD_JETFIGHTER.CPD,2.17KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\SHIELD_JETFIGHTER\SHIELD_JETFIGHTER_DEFAULT.AS,11.96KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SHIELD_STAFFCAR\SHIELD_STAFFCAR.CD,31.67KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.40,CHARS\VEHICLES\SHIELD_STAFFCAR\SHIELD_STAFFCAR.CPD,1.47KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\SHIELD_STAFFCAR\SHIELD_STAFFCAR_DEFAULT.AS,13.05KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SPEEDBOATB\SPEEDBOATB.CD,24.91KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SPEEDBOATB\SPEEDBOATB.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\SPEEDBOATB\SPEEDBOATB_DEFAULT.AS,8.79KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SPIDER_BIKE\SPIDER_BIKE.CD,31.53KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SPIDER_BIKE\SPIDER_BIKE.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\SPIDER_BIKE\SPIDER_BIKE_DEFAULT.AS,12.42KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SPIDER_COPTER\SPIDER_COPTER.CD,26.76KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SPIDER_COPTER\SPIDER_COPTER.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.20,CHARS\VEHICLES\SPIDER_COPTER\SPIDER_COPTER_DEFAULT.AS,8.68KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SPIDER_MOBILE\SPIDER_MOBILE.CD,31.09KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SPIDER_MOBILE\SPIDER_MOBILE.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\SPIDER_MOBILE\SPIDER_MOBILE_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SPIDER_TRIKE\SPIDER_TRIKE.CD,19.58KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SPIDER_TRIKE\SPIDER_TRIKE.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\SPIDER_TRIKE\SPIDER_TRIKE_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\SPOTLIGHT_RAFT\SPOTLIGHT_RAFT.CD,16.62KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\SPOTLIGHT_RAFT\SPOTLIGHT_RAFT.CPD,1.75KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.00,CHARS\VEHICLES\SPOTLIGHT_RAFT\SPOTLIGHT_RAFT_DEFAULT.AS,1.23KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\STARK_BIKE\STARK_BIKE.CD,26.33KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\STARK_BIKE\STARK_BIKE.CPD,1.74KB
LMSH1,NXG,Animation Set,25,Character Anim Set,1.10,CHARS\VEHICLES\STARK_BIKE\STARK_BIKE_DEFAULT.AS,1.22KB
LMSH1,NXG,Character Definition,25,Character Definition,1.87,CHARS\VEHICLES\STARK_JET\HUB_STARK_JET.CD,5.59KB
LMSH1,NXG,Character Physics Definiton,25,Character Skeleton,1.50,CHARS\VEHICLES\STARK_JET\HUB_STARK_JET.CPD,1.75KB
